# Source: K. Bogumil, J. Orphal, and J. P. Burrows
# University of Bremen - Institute of Environmental Physics
# P. O. Box 33 04 40
# D-28334 Bremen, Germany
# e-mail: Konstanze.Bogumil@iup.physik.uni-bremen.de
# SIGMA = (C0 + C1*(T-T0) + C2*(T-T0)^2) * 1.E-20 cm^2
# where T0 = 273.15 and T is in Kelvin
#
# wavelength
# (air nm)         C0          C1(T-T0)         C2((T-T0)^2)
   997.5      1.36443e-03      6.50688e-06      7.86041e-08
   997.6      1.42085e-03      6.99349e-06      9.09688e-08
   997.7      1.44456e-03      6.96929e-06      9.42432e-08
   997.8      1.41921e-03      6.39985e-06      8.66197e-08
   997.9      1.35728e-03      5.67681e-06      7.44957e-08
   998.0      1.26801e-03      5.20835e-06      6.43158e-08
   998.1      1.16421e-03      5.08033e-06      5.80728e-08
   998.2      1.06832e-03      4.99709e-06      5.28129e-08
   998.3      1.00305e-03      4.67775e-06      4.57796e-08
   998.4      9.68643e-04      4.18398e-06      3.77131e-08
   998.5      9.52090e-04      3.81823e-06      3.19098e-08
   998.6      9.44055e-04      3.84988e-06      3.15167e-08
   998.7      9.35963e-04      4.16965e-06      3.56736e-08
   998.8      9.18676e-04      4.55666e-06      4.25955e-08
   998.9      8.88275e-04      4.84770e-06      5.07000e-08
   999.0      8.62608e-04      4.99301e-06      5.70916e-08
   999.1      8.65461e-04      4.93796e-06      5.82079e-08
   999.2      9.04645e-04      4.70175e-06      5.34023e-08
   999.3      9.55621e-04      4.47622e-06      4.80938e-08
   999.4      9.93321e-04      4.47014e-06      4.81019e-08
   999.5      1.00572e-03      4.70618e-06      5.41083e-08
   999.6      9.91165e-04      5.02005e-06      6.16974e-08
   999.7      9.44102e-04      5.26282e-06      6.68935e-08
   999.8      8.72157e-04      5.41343e-06      6.96071e-08
   999.9      7.88901e-04      5.50869e-06      7.16541e-08
  1000.0      7.05643e-04      5.55615e-06      7.40246e-08
  1000.1      6.34624e-04      5.48478e-06      7.45501e-08
  1000.2      5.91695e-04      5.17677e-06      6.96374e-08
  1000.3      5.86206e-04      4.58828e-06      5.77500e-08
  1000.4      6.01010e-04      3.95277e-06      4.46300e-08
  1000.5      6.18251e-04      3.55040e-06      3.71785e-08
  1000.6      6.28721e-04      3.50910e-06      3.81394e-08
  1000.7      6.33430e-04      3.73277e-06      4.40525e-08
  1000.8      6.33120e-04      4.15875e-06      5.20209e-08
  1000.9      6.30348e-04      4.64513e-06      5.95164e-08
  1001.0      6.29673e-04      4.95386e-06      6.37450e-08
  1001.1      6.35642e-04      4.86117e-06      6.19303e-08
  1001.2      6.49213e-04      4.54163e-06      5.65602e-08
  1001.3      6.70765e-04      4.35051e-06      5.24604e-08
  1001.4      6.99757e-04      4.54044e-06      5.30985e-08
  1001.5      7.25305e-04      4.88049e-06      5.58906e-08
  1001.6      7.32646e-04      5.02973e-06      5.69456e-08
  1001.7      7.13116e-04      4.82219e-06      5.43980e-08
  1001.8      6.75211e-04      4.50533e-06      5.10357e-08
  1001.9      6.26009e-04      4.35386e-06      5.00178e-08
  1002.0      5.71235e-04      4.43419e-06      5.20654e-08
  1002.1      5.16800e-04      4.55975e-06      5.49139e-08
  1002.2      4.68662e-04      4.54924e-06      5.63806e-08
  1002.3      4.30173e-04      4.36328e-06      5.55162e-08
  1002.4      4.04190e-04      4.04544e-06      5.19320e-08
  1002.5      3.94713e-04      3.62722e-06      4.51443e-08
  1002.6      3.96834e-04      3.21227e-06      3.72535e-08
  1002.7      4.03355e-04      2.94671e-06      3.14848e-08
  1002.8      4.09855e-04      2.93525e-06      3.02100e-08
  1002.9      4.17817e-04      3.07026e-06      3.20768e-08
  1003.0      4.30308e-04      3.22287e-06      3.54923e-08
  1003.1      4.48681e-04      3.34089e-06      3.95941e-08
  1003.2      4.70271e-04      3.49849e-06      4.43030e-08
  1003.3      4.92640e-04      3.79020e-06      4.97388e-08
  1003.4      5.12840e-04      4.19042e-06      5.50276e-08
  1003.5      5.26576e-04      4.53224e-06      5.79589e-08
  1003.6      5.28659e-04      4.65067e-06      5.61647e-08
  1003.7      5.19184e-04      4.62034e-06      5.19083e-08
  1003.8      5.00442e-04      4.66076e-06      5.04099e-08
  1003.9      4.73634e-04      4.93740e-06      5.58003e-08
  1004.0      4.44525e-04      5.26415e-06      6.37511e-08
  1004.1      4.20472e-04      5.32872e-06      6.71203e-08
  1004.2      4.05585e-04      4.95275e-06      6.17356e-08
  1004.3      3.92571e-04      4.44202e-06      5.35256e-08
  1004.4      3.72244e-04      4.17044e-06      4.98365e-08
  1004.5      3.42323e-04      4.24654e-06      5.29801e-08
  1004.6      3.12459e-04      4.32853e-06      5.67873e-08
  1004.7      2.93154e-04      4.04876e-06      5.46807e-08
  1004.8      2.85744e-04      3.40681e-06      4.62857e-08
  1004.9      2.83457e-04      2.74437e-06      3.69087e-08
  1005.0      2.80827e-04      2.37874e-06      3.13951e-08
  1005.1      2.76556e-04      2.32835e-06      3.04241e-08
  1005.2      2.71246e-04      2.49004e-06      3.30561e-08
  1005.3      2.65708e-04      2.79723e-06      3.87543e-08
  1005.4      2.62895e-04      3.14879e-06      4.54381e-08
  1005.5      2.67082e-04      3.43369e-06      5.05871e-08
  1005.6      2.81467e-04      3.58092e-06      5.24969e-08
  1005.7      3.04389e-04      3.62785e-06      5.16980e-08
  1005.8      3.35073e-04      3.61120e-06      4.85725e-08
  1005.9      3.69747e-04      3.55943e-06      4.38865e-08
  1006.0      3.98351e-04      3.50198e-06      3.94153e-08
  1006.1      4.09673e-04      3.46370e-06      3.69267e-08
  1006.2      4.02392e-04      3.44166e-06      3.65437e-08
  1006.3      3.82567e-04      3.40854e-06      3.70876e-08
  1006.4      3.53864e-04      3.34221e-06      3.77426e-08
  1006.5      3.21032e-04      3.30574e-06      3.95724e-08
  1006.6      2.89247e-04      3.41513e-06      4.48460e-08
  1006.7      2.63459e-04      3.74232e-06      5.47727e-08
  1006.8      2.47657e-04      4.06470e-06      6.34496e-08
  1006.9      2.47698e-04      4.06863e-06      6.25262e-08
  1007.0      2.64776e-04      3.60074e-06      4.82771e-08
  1007.1      2.84294e-04      2.94740e-06      2.99675e-08
  1007.2      2.89825e-04      2.42159e-06      1.79391e-08
  1007.3      2.76748e-04      2.15475e-06      1.58706e-08
  1007.4      2.55911e-04      2.06361e-06      1.91265e-08
  1007.5      2.37111e-04      2.08930e-06      2.37913e-08
  1007.6      2.22986e-04      2.19108e-06      2.82433e-08
  1007.7      2.11543e-04      2.33907e-06      3.22847e-08
  1007.8      2.01555e-04      2.50726e-06      3.56135e-08
  1007.9      1.94183e-04      2.61501e-06      3.73192e-08
  1008.0      1.92145e-04      2.54130e-06      3.59045e-08
  1008.1      1.97131e-04      2.22657e-06      3.07073e-08
  1008.2      2.03457e-04      1.96129e-06      2.63380e-08
  1008.3      2.03684e-04      2.14254e-06      2.90366e-08
  1008.4      1.95349e-04      2.93529e-06      4.12401e-08
  1008.5      1.87621e-04      3.92445e-06      5.58933e-08
  1008.6      1.91200e-04      4.66400e-06      6.52939e-08
  1008.7      2.08437e-04      4.97051e-06      6.68310e-08
  1008.8      2.31496e-04      4.95201e-06      6.37767e-08
  1008.9      2.53437e-04      4.66438e-06      5.86157e-08
  1009.0      2.70735e-04      4.16867e-06      5.18359e-08
  1009.1      2.81431e-04      3.52262e-06      4.24333e-08
  1009.2      2.82736e-04      2.76655e-06      2.95048e-08
  1009.3      2.74748e-04      2.04438e-06      1.65584e-08
  1009.4      2.57325e-04      1.56056e-06      9.21068e-09
  1009.5      2.31191e-04      1.44885e-06      1.10667e-08
  1009.6      2.06165e-04      1.46671e-06      1.57729e-08
  1009.7      1.94783e-04      1.30456e-06      1.50713e-08
  1009.8      2.02261e-04      8.55861e-07      5.90148e-09
  1009.9      2.17470e-04      4.32168e-07     -4.01072e-09
  1010.0      2.28994e-04      3.96835e-07     -5.88981e-09
  1010.1      2.32162e-04      8.13857e-07      2.08998e-09
  1010.2      2.28944e-04      1.40672e-06      1.39752e-08
  1010.3      2.20394e-04      1.93153e-06      2.45178e-08
  1010.4      2.08509e-04      2.26983e-06      3.13621e-08
  1010.5      1.95998e-04      2.34941e-06      3.33474e-08
  1010.6      1.85275e-04      2.07617e-06      2.88666e-08
  1010.7      1.78438e-04      1.53874e-06      1.94181e-08
  1010.8      1.78218e-04      8.61418e-07      7.03677e-09
  1010.9      1.86040e-04      1.54302e-07     -6.36798e-09
  1011.0      1.95249e-04     -4.08381e-07     -1.70599e-08
  1011.1      1.97539e-04     -6.03583e-07     -2.02511e-08
  1011.2      1.89591e-04     -3.30913e-07     -1.41318e-08
  1011.3      1.78203e-04      2.18219e-07     -3.78178e-09
  1011.4      1.70508e-04      8.76254e-07      5.86416e-09
  1011.5      1.69575e-04      1.45954e-06      1.17452e-08
  1011.6      1.74675e-04      1.72139e-06      1.21491e-08
  1011.7      1.85984e-04      1.38219e-06      4.68580e-09
  1011.8      2.01363e-04      6.06449e-07     -8.09583e-09
  1011.9      2.17201e-04     -1.69933e-07     -2.05536e-08
  1012.0      2.30249e-04     -5.78551e-07     -2.78017e-08
  1012.1      2.38671e-04     -6.15903e-07     -2.93654e-08
  1012.2      2.40206e-04     -3.51710e-07     -2.54165e-08
  1012.3      2.33331e-04      1.64456e-07     -1.61570e-08
  1012.4      2.22301e-04      7.68742e-07     -4.99981e-09
  1012.5      2.11912e-04      1.28342e-06      4.20529e-09
  1012.6      2.04002e-04      1.59606e-06      9.43401e-09
  1012.7      1.95385e-04      1.70116e-06      1.18521e-08
  1012.8      1.82289e-04      1.56299e-06      1.23605e-08
  1012.9      1.66218e-04      1.22169e-06      1.11678e-08
  1013.0      1.54870e-04      8.15068e-07      7.83900e-09
  1013.1      1.56340e-04      4.61533e-07      1.59841e-09
  1013.2      1.69270e-04      1.85585e-07     -6.62026e-09
  1013.3      1.87193e-04     -3.66240e-08     -1.48474e-08
  1013.4      2.04925e-04     -2.11478e-07     -2.12547e-08
  1013.5      2.18034e-04     -3.13687e-07     -2.46531e-08
  1013.6      2.21266e-04     -2.93238e-07     -2.35133e-08
  1013.7      2.11107e-04     -1.13179e-07     -1.68700e-08
  1013.8      1.94377e-04      1.63388e-07     -7.84059e-09
  1013.9      1.78905e-04      4.68388e-07     -2.31501e-11
  1014.0      1.69543e-04      7.27317e-07      4.12145e-09
  1014.1      1.66577e-04      8.33262e-07      3.91055e-09
  1014.2      1.71049e-04      6.48710e-07     -1.97009e-09
  1014.3      1.80116e-04      2.34685e-07     -1.15128e-08
  1014.4      1.85947e-04     -1.15391e-07     -1.85596e-08
  1014.5      1.80712e-04     -1.11143e-07     -1.69014e-08
  1014.6      1.66619e-04      2.24059e-07     -7.87100e-09
  1014.7      1.51765e-04      6.95457e-07      2.90001e-09
  1014.8      1.42574e-04      1.15754e-06      1.10105e-08
  1014.9      1.37675e-04      1.56219e-06      1.64469e-08
  1015.0      1.34597e-04      1.79300e-06      1.93000e-08
  1015.1      1.32550e-04      1.72888e-06      1.89599e-08
  1015.2      1.32883e-04      1.46343e-06      1.57407e-08
  1015.3      1.37898e-04      1.09742e-06      9.59043e-09
  1015.4      1.47275e-04      7.50206e-07      1.83438e-09
  1015.5      1.54723e-04      6.28387e-07     -2.65924e-09
  1015.6      1.53072e-04      9.88162e-07      1.90044e-09
  1015.7      1.42537e-04      1.77646e-06      1.50003e-08
  1015.8      1.31072e-04      2.62427e-06      2.94535e-08
  1015.9      1.25888e-04      3.20977e-06      3.88454e-08
  1016.0      1.27367e-04      3.49965e-06      4.25465e-08
  1016.1      1.32097e-04      3.61764e-06      4.30977e-08
  1016.2      1.37546e-04      3.63602e-06      4.20975e-08
  1016.3      1.42446e-04      3.53220e-06      3.93906e-08
  1016.4      1.45783e-04      3.22574e-06      3.38690e-08
  1016.5      1.46641e-04      2.68121e-06      2.51441e-08
  1016.6      1.45970e-04      2.12177e-06      1.65604e-08
  1016.7      1.45198e-04      1.82844e-06      1.22874e-08
  1016.8      1.45172e-04      1.90556e-06      1.38028e-08
  1016.9      1.45829e-04      2.08384e-06      1.68130e-08
  1017.0      1.47110e-04      2.07777e-06      1.67653e-08
  1017.1      1.47671e-04      1.85833e-06      1.34200e-08
  1017.2      1.44331e-04      1.68695e-06      1.14833e-08
  1017.3      1.33478e-04      1.82516e-06      1.57280e-08
  1017.4      1.18462e-04      2.22766e-06      2.48182e-08
  1017.5      1.07822e-04      2.64942e-06      3.33270e-08
  1017.6      1.09049e-04      2.88651e-06      3.66590e-08
  1017.7      1.17920e-04      2.94594e-06      3.57556e-08
  1017.8      1.26356e-04      2.89229e-06      3.31976e-08
  1017.9      1.28985e-04      2.74478e-06      3.03504e-08
  1018.0      1.29178e-04      2.43895e-06      2.56329e-08
  1018.1      1.32107e-04      1.85407e-06      1.62777e-08
  1018.2      1.40098e-04      9.76539e-07      1.70471e-09
  1018.3      1.47516e-04      1.09708e-07     -1.22791e-08
  1018.4      1.47650e-04     -4.02791e-07     -1.89816e-08
  1018.5      1.39493e-04     -4.69062e-07     -1.69631e-08
  1018.6      1.29083e-04     -3.00031e-07     -1.11975e-08
  1018.7      1.22004e-04     -6.25380e-08     -5.93688e-09
  1018.8      1.18489e-04      2.17877e-07     -1.56751e-09
  1018.9      1.14965e-04      6.11533e-07      4.22449e-09
  1019.0      1.07425e-04      1.16676e-06      1.36860e-08
  1019.1      9.78726e-05      1.79438e-06      2.50217e-08
  1019.2      9.10285e-05      2.34947e-06      3.47195e-08
  1019.3      9.04215e-05      2.74081e-06      4.04168e-08
  1019.4      9.38223e-05      3.11498e-06      4.48253e-08
  1019.5      9.82574e-05      3.68053e-06      5.17813e-08
  1019.6      1.01671e-04      4.46837e-06      6.22976e-08
  1019.7      1.03419e-04      5.06257e-06      7.04415e-08
  1019.8      1.04002e-04      4.99009e-06      6.87735e-08
  1019.9      1.04151e-04      4.16832e-06      5.58370e-08
  1020.0      1.04583e-04      3.04745e-06      3.85954e-08
  1020.1      1.06011e-04      2.02980e-06      2.33427e-08
  1020.2      1.08142e-04      1.26479e-06      1.22837e-08
  1020.3      1.09880e-04      7.40434e-07      4.97871e-09
  1020.4      1.10228e-04      4.84066e-07      1.63666e-09
  1020.5      1.09327e-04      4.58501e-07      1.81287e-09
  1020.6      1.06506e-04      6.30048e-07      5.60877e-09
  1020.7      1.01054e-04      9.80084e-07      1.32341e-08
  1020.8      9.52462e-05      1.37229e-06      2.17110e-08
  1020.9      9.22422e-05      1.63743e-06      2.71648e-08
  1021.0      9.34391e-05      1.68909e-06      2.76311e-08
  1021.1      9.51048e-05      1.67571e-06      2.65987e-08
  1021.2      9.27641e-05      1.76991e-06      2.81222e-08
  1021.3      8.45968e-05      2.04788e-06      3.38108e-08
  1021.4      7.36253e-05      2.41765e-06      4.12411e-08
  1021.5      6.28659e-05      2.78582e-06      4.79558e-08
  1021.6      5.36544e-05      3.11285e-06      5.33181e-08
  1021.7      4.62246e-05      3.39554e-06      5.80987e-08
  1021.8      4.10482e-05      3.62383e-06      6.28828e-08
  1021.9      3.78361e-05      3.79122e-06      6.72243e-08
  1022.0      3.60826e-05      3.88490e-06      7.00085e-08
  1022.1      3.53948e-05      3.89068e-06      7.03071e-08
  1022.2      3.48802e-05      3.84858e-06      6.92786e-08
  1022.3      3.35339e-05      3.80814e-06      6.85436e-08
  1022.4      3.11733e-05      3.77732e-06      6.86515e-08
  1022.5      3.03551e-05      3.64651e-06      6.70761e-08
  1022.6      3.44781e-05      3.26295e-06      6.03582e-08
  1022.7      4.33421e-05      2.65945e-06      4.89413e-08
  1022.8      4.98186e-05      2.23063e-06      4.07919e-08
  1022.9      4.59826e-05      2.43429e-06      4.50020e-08
  1023.0      3.28049e-05      3.21401e-06      6.04156e-08
  1023.1      2.02998e-05      3.95201e-06      7.50392e-08
  1023.2      1.80078e-05      4.05758e-06      7.74328e-08
  1023.3      2.48661e-05      3.57170e-06      6.86456e-08
  1023.4      3.40030e-05      2.87267e-06      5.64860e-08
  1023.5      4.01796e-05      2.25611e-06      4.70209e-08
  1023.6      4.46961e-05      1.81305e-06      4.06208e-08
  1023.7      5.10730e-05      1.57932e-06      3.59949e-08
  1023.8      6.12637e-05      1.55789e-06      3.22974e-08
  1023.9      7.11420e-05      1.69827e-06      3.03383e-08
  1024.0      7.50589e-05      1.97002e-06      3.16671e-08
  1024.1      7.05983e-05      2.33262e-06      3.65849e-08
  1024.2      6.26201e-05      2.67988e-06      4.21540e-08
  1024.3      5.60097e-05      2.89685e-06      4.52437e-08
  1024.4      5.29435e-05      2.91754e-06      4.46282e-08
  1024.5      5.27358e-05      2.75101e-06      4.14127e-08
  1024.6      5.51094e-05      2.42880e-06      3.66961e-08
  1024.7      5.84159e-05      2.05827e-06      3.21124e-08
  1024.8      5.98009e-05      1.80746e-06      2.98878e-08
  1024.9      5.67084e-05      1.83472e-06      3.21927e-08
  1025.0      5.16426e-05      2.03669e-06      3.71552e-08
  1025.1      4.93079e-05      2.21024e-06      4.13239e-08
  1025.2      5.36218e-05      2.19810e-06      4.18379e-08
  1025.3      6.34042e-05      2.01936e-06      3.84851e-08
  1025.4      7.57450e-05      1.70383e-06      3.13831e-08
